CAR_ID,品牌系列,前/后驻车雷达,驾驶辅助影像,前方感知摄像头,摄像头数量,车内摄像头数量,超声波雷达数量,透明底盘/540度影像,毫米波雷达数量,前方感知摄像头像素,辅助驾驶芯片,芯片总算力,激光雷达数量,前方最大探测距离,激光雷达品牌,激光雷达线数,激光雷达10%反射率探测距离,环视摄像头像素,环境感知摄像头像素,激光雷达型号,激光雷达点云数量
62277,奥迪Q5 e-tron,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,(标配)Mobileye EyeQ4,,,,,,,,,,
62276,奥迪Q5 e-tron,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,(标配)Mobileye EyeQ4,,,,,,,,,,
62275,奥迪Q5 e-tron,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,(标配)Mobileye EyeQ4,,,,,,,,,,
65049,奥迪Q4 e-tron,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,"(标配)1个,(选配)5个",,"(标配)8个,(选配)12个",,"(标配)1个,(选配)3个",,,,,,,,,,,,
65051,奥迪Q4 e-tron,前(标配) / 后(标配),(标配)360度全景影像,,(标配)4个,,"(标配)8个,(选配)12个",,(标配)3个,,,,,,,,,,,,
65050,奥迪Q4 e-tron,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,"(标配)1个,(选配)5个",,"(标配)8个,(选配)12个",,(标配)3个,,,,,,,,,,,,
65047,奥迪Q4 e-tron,前(标配) / 后(标配),(标配)360度全景影像,,(标配)5个,,(标配)12个,,(标配)3个,,,,,,,,,,,,
69007,奥迪Q5L Sportback,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
65465,奥迪Q5L Sportback,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
65467,奥迪Q5L Sportback,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
65466,奥迪Q5L Sportback,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
71978,奥迪Q5L Sportback,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
69008,奥迪Q5L Sportback,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
66263,奥迪RS 7,前(标配) / 后(标配),(标配)360度全景影像,,(标配)5个,,(标配)12个,,"(标配)1个,(选配)3个",,,,,,,,,,,,
66265,奥迪RS 6,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,,,,,,,,,
66639,奥迪RS 6,前(标配) / 后(标配),(标配)360度全景影像,,(标配)5个,,(标配)12个,,"(标配)1个,(选配)3个",,,,,,,,,,,,
66009,奥迪S5,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
66010,奥迪S5,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
66008,奥迪S5,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
66276,奥迪RS 4,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
66275,奥迪RS 4,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
66274,奥迪RS 4,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
71606,奥迪RS Q8,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,,,,,,,,,
55117,奥迪RS Q8,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,,,,,,,,,
66268,奥迪RS 5,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
66267,奥迪RS 5,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
66269,奥迪RS 5,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
66270,奥迪RS 5,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
66271,奥迪RS 5,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
66272,奥迪RS 5,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
63435,奥迪SQ5,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
66921,奥迪SQ5,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
64048,奥迪S8,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,(标配)1个,,,,,,,,
70491,奥迪S8,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,(标配)1个,,,,,,,,
63981,奥迪Q3 Sportback,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
63979,奥迪Q3 Sportback,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
63982,奥迪Q3 Sportback,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
63975,奥迪Q3 Sportback,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
63980,奥迪Q3 Sportback,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
63692,奥迪e-tron GT,前(标配) / 后(标配),(标配)360度全景影像,,(标配)5个,,(标配)12个,,(标配)3个,,,,(标配)1个,,,,,,,,
65368,奥迪SQ7,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
68828,奥迪SQ7,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)5个,,(标配)12个,,,,,,(标配)1个,,(标配)Valeo法雷奥,(标配)4线,(标配)150米,,,,
67100,奥迪S6,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,(标配)1个,,,,,,,,
61540,奥迪S6,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
57861,奥迪S7,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
65820,奥迪S7,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
65055,奥迪S7,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,,,,,,,,,
55144,奥迪Q2L e-tron,前(标配) / 后(标配),(标配)倒车影像,,"(标配)1个,(选配)2个",,"(标配)8个,(选配)12个",,"(标配)1个,(选配)3个",,,,,,,,,,,,
60410,奥迪RS e-tron GT,前(标配) / 后(标配),(标配)360度全景影像,,,,,,,,,,(标配)1个,,,,,,,,
59025,奥迪SQ5 Sportback,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
67867,奥迪SQ5 Sportback,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像",,,,,,,,,,,,,,,,,,
72191,雅阁,,,,,(标配)1个,,,,,,,,,,,,,,,
70027,雅阁,,(标配)倒车影像,(标配)单目,(标配)2个,(标配)1个,,,(标配)3个,,,,,,,,,,,,
70014,雅阁,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,"(标配)1个,(选配)2个",(标配)8个,,"(标配)3个,(选配)5个",,,,,,,,,,,,
72256,雅阁,,,,,(标配)1个,,,,,,,,,,,,,,,
70028,雅阁,,(标配)倒车影像,(标配)单目,(标配)2个,(标配)1个,,,(标配)3个,,,,,,,,,,,,
70026,雅阁,前(标配) / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,"(标配)1个,(选配)2个",(标配)8个,,"(标配)3个,(选配)5个",,,,,,,,,,,,
72124,雅阁,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",(标配)单目,(标配)6个,(标配)2个,(标配)8个,,(标配)5个,,,,,,,,,,,,
71939,本田CR-V,前- / 后(标配),(标配)倒车影像,,,,(标配)4个,,,,,,,,,,,,,,
63479,本田CR-V,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",,,,(标配)8个,,,,,,,,,,,,,,
71936,本田CR-V,,,,,,,,,,,,,,,,,,,,
63480,本田CR-V,前- / 后(标配),(标配)倒车影像,,,,(标配)4个,,,,,,,,,,,,,,
67569,本田CR-V,前- / 后(标配),(标配)倒车影像,,,,(标配)4个,,,,,,,,,,,,,,
61271,本田CR-V,前- / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",,,,(标配)4个,,,,,,,,,,,,,,
71938,本田CR-V,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",,,,(标配)8个,,,,,,,,,,,,,,
71942,本田CR-V,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",,,,(标配)8个,,,,,,,,,,,,,,
71937,本田CR-V,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",,,,(标配)8个,,,,,,,,,,,,,,
71941,本田CR-V,,,,,,,,,,,,,,,,,,,,
71940,本田CR-V,,,,,,,,,,,,,,,,,,,,
67568,本田CR-V,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",,,,(标配)8个,,,,,,,,,,,,,,
60767,思域,,(标配)倒车影像,,(标配)1个,,,,,,,,,,,,,,,,
59054,思域,,(标配)倒车影像,,(标配)1个,,,,,,,,,,,,,,,,
58217,思域,,(标配)倒车影像,,(标配)1个,,,,,,,,,,,,,,,,
53177,思域,前- / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)4个,,,,,,,,,,,,,,
59067,思域,前- / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)4个,,,,,,,,,,,,,,
72008,思域,,(标配)倒车影像,(标配)单目,(标配)2个,,,,,,,,,,,,,,,,
71955,思域,,(标配)倒车影像,(标配)单目,(标配)2个,,,,,,,,,,,,,,,,
53219,思域,前- / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)4个,,,,,,,,,,,,,,
72011,思域,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
53268,思域,前- / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
69138,思域,前- / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
53266,思域,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
59069,思域,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
58216,思域,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
72009,思域,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
59068,思域,前- / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
71954,思域,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
61020,思域,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
53267,思域,,"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
57610,思域,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
56676,思域,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
62373,思域,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
57576,思域,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
53265,思域,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
57577,思域,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
69140,思域,前- / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
72010,思域,前- / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
63458,奥德赛,,,,,,,,,,,,,,,,,,,,
63455,奥德赛,前- / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
63453,奥德赛,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
63457,奥德赛,前(标配) / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
63454,奥德赛,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
63459,奥德赛,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
63456,奥德赛,前(标配) / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
70326,皓影,,,,,,,,,,,,,,,,,,,,
70317,皓影,前- / 后(标配),(标配)倒车影像,,,,(标配)4个,,,,,,,,,,,,,,
70319,皓影,前- / 后(标配),(标配)倒车影像,,,,(标配)4个,,,,,,,,,,,,,,
70322,皓影,前- / 后(标配),(标配)倒车影像,,,,(标配)4个,,,,,,,,,,,,,,
70325,皓影,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",,,,(标配)8个,,,,,,,,,,,,,,
70324,皓影,,,,,,,,,,,,,,,,,,,,
70323,皓影,前(标配) / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,(标配)8个,,,,,,,,,,,,,,
70321,皓影,前(标配) / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,(标配)8个,,,,,,,,,,,,,,
70320,皓影,前(标配) / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,(标配)8个,,,,,,,,,,,,,,
70318,皓影,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",,,,(标配)8个,,,,,,,,,,,,,,
63833,艾力绅,前- / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
63832,艾力绅,前- / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
63830,艾力绅,前- / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
63831,艾力绅,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
58225,型格,,(标配)倒车影像,,(标配)1个,,,,,,,,,,,,,,,,
60060,型格,前- / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)4个,,,,,,,,,,,,,,
62353,型格,前- / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)4个,,,,,,,,,,,,,,
65960,型格,,,,,,,,,,,,,,,,,,,,
60057,型格,前- / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)4个,,,,,,,,,,,,,,
61495,型格,,,,,,,,,,,,,,,,,,,,
60062,型格,前- / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)4个,,,,,,,,,,,,,,
72192,型格,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
72258,型格,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
72259,型格,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
62348,型格,前- / 后(标配),(标配)倒车影像,,,,(标配)4个,,,,,,,,,,,,,,
62347,型格,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
58226,型格,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
62352,型格,,,,,,,,,,,,,,,,,,,,
72260,型格,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
60058,型格,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
72123,型格,前- / 后(标配),(标配)倒车影像,,,,(标配)4个,,,,,,,,,,,,,,
62350,型格,,,,,,,,,,,,,,,,,,,,
58227,型格,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
62351,型格,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
72261,型格,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
72122,型格,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
60061,型格,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
62346,型格,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
62349,型格,前- / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
71217,英仕派,,(标配)倒车影像,,(标配)1个,(标配)1个,,,,,,,,,,,,,,,
71216,英仕派,,(标配)倒车影像,(标配)单目,(标配)2个,(标配)1个,,,,,,,,,,,,,,,
71218,英仕派,前(标配) / 后(标配),"(标配)倒车影像,(选配)360度全景影像,(选配)车侧盲区影像",(标配)单目,"(标配)2个,(选配)7个","(标配)1个,(选配)2个",(标配)8个,,,,,,,,,,,,,,
62889,飞度,,,,,,,,,,,,,,,,,,,,
65959,飞度,,,,,,,,,,,,,,,,,,,,
62474,飞度,,,,,,,,,,,,,,,,,,,,
62888,飞度,,,,,,,,,,,,,,,,,,,,
62887,飞度,,,,,,,,,,,,,,,,,,,,
62890,飞度,,,,,,,,,,,,,,,,,,,,
64098,冠道,前- / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
64093,冠道,前- / 后(标配),,,,,,,,,,,,,,,,,,,
64094,冠道,前- / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
63965,冠道,前(标配) / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,(标配)8个,,,,,,,,,,,,,,
64092,冠道,前- / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
64097,冠道,前- / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
64096,冠道,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",,,,(标配)8个,,,,,,,,,,,,,,
64095,冠道,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",,,,(标配)8个,,,,,,,,,,,,,,
65361,本田XR-V,,,,,,,,,,,,,,,,,,,,
64446,本田XR-V,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
64445,本田XR-V,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
64444,本田XR-V,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
64447,本田XR-V,前(标配) / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
69196,本田UR-V,,(标配)倒车影像,,(标配)1个,,,,,,,,,,,,,,,,
63511,本田UR-V,前- / 后(标配),(标配)倒车影像,(标配)单目,(标配)2个,,(标配)4个,,,,,,,,,,,,,,
63510,本田UR-V,前(标配) / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",(标配)单目,(标配)3个,,(标配)8个,,,,,,,,,,,,,,
69197,本田UR-V,前(标配) / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",(标配)单目,(标配)3个,,(标配)8个,,,,,,,,,,,,,,
63514,本田UR-V,前- / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,(标配)2个,,(标配)4个,,,,,,,,,,,,,,
63512,本田UR-V,前(标配) / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",(标配)单目,(标配)3个,,(标配)8个,,,,,,,,,,,,,,
63513,本田UR-V,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
69198,本田UR-V,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",(标配)单目,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
69203,本田UR-V,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
69200,本田UR-V,前- / 后(标配),(标配)倒车影像,,,,,,,,,,,,,,,,,,
69201,本田UR-V,前(标配) / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
63509,本田UR-V,前(标配) / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
69199,本田UR-V,前- / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
69202,本田UR-V,前(标配) / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
63497,本田UR-V,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
54076,本田UR-V,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
58208,本田HR-V,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
58207,本田HR-V,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
62493,本田HR-V,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
62490,本田HR-V,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
62492,本田HR-V,,(标配)360度全景影像,,,,,,,,,,,,,,,,,,
62494,本田HR-V,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
58209,本田HR-V,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
67567,本田HR-V,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
60968,本田HR-V,,(标配)360度全景影像,,,,,,,,,,,,,,,,,,
63162,雅阁新能源,,(标配)倒车影像,,(标配)3个,,,,(标配)1个,,,,,,,,,,,,
66585,雅阁新能源,,(标配)倒车影像,,(标配)3个,,,,(标配)1个,,,,,,,,,,,,
61278,雅阁新能源,前(标配) / 后(标配),(标配)倒车影像,,(标配)3个,,(标配)8个,,(标配)3个,,,,,,,,,,,,
63163,雅阁新能源,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",,(标配)7个,,(标配)12个,,(标配)5个,,,,,,,,,,,,
72619,广汽Honda P7,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,"(标配)5个,(选配)7个",(标配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
71067,广汽Honda P7,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)7个,(标配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
67766,广汽Honda P7,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)7个,(标配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
69876,缤智,,(标配)倒车影像,,(标配)1个,,,,,,,,,,,,,,,,
58214,缤智,,,,,,,,,,,,,,,,,,,,
58212,缤智,,(标配)倒车影像,,(标配)1个,,,,,,,,,,,,,,,,
61952,缤智,,(标配)倒车影像,,(标配)1个,,,,,,,,,,,,,,,,
58213,缤智,前(标配) / 后(标配),(标配)倒车影像,,(标配)1个,,(标配)8个,,,,,,,,,,,,,,
63257,凌派,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
63260,凌派,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
63259,凌派,前- / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
63258,凌派,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
63255,凌派,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
63256,凌派,前- / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
67767,东风本田S7,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,"(标配)5个,(选配)7个",(标配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
71976,东风本田S7,前(标配) / 后(标配),(标配)360度全景影像,(标配)单目,(标配)7个,(标配)1个,(标配)12个,,(标配)5个,,,,,,,,,,,,
61017,思域(进口),前(标配) / 后(标配),(标配)倒车影像,,(标配)2个,,(标配)8个,,(标配)1个,,,,,,,,,,,,
59442,本田CR-V新能源,前- / 后(标配),(标配)倒车影像,,(标配)2个,,(标配)4个,,,,,,,,,,,,,,
59426,本田CR-V新能源,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",,(标配)5个,,(标配)8个,,,,,,,,,,,,,,
59443,本田CR-V新能源,前(标配) / 后(标配),"(标配)360度全景影像,(标配)车侧盲区影像",,(标配)6个,,(标配)12个,,,,,,,,,,,,,,
61233,LIFE,,,,,,,,,,,,,,,,,,,,
61230,LIFE,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
61232,LIFE,,,,,,,,,,,,,,,,,,,,
61231,LIFE,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
56263,享域,,,,,,,,,,,,,,,,,,,,
56261,享域,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
56245,享域,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
56264,享域,前- / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
56262,享域,,,,,,,,,,,,,,,,,,,,
56266,享域,,"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
56265,享域,,"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
56243,享域,前- / 后(标配),"(标配)倒车影像,(标配)车侧盲区影像",,,,,,,,,,,,,,,,,,
60089,ZR-V 致在,,(标配)倒车影像,,,,,,,,,,,,,,,,,,
