CAR_ID,品牌系列,简称,挡位个数,变速箱类型
63061,缤越,5挡手动,5,手动变速箱(MT)
62826,缤越,CVT无级变速,无级变速,无级变速箱(CVT)
69434,缤越,7挡湿式双离合,7,湿式双离合变速箱(DCT)
67792,缤越,7挡湿式双离合,7,湿式双离合变速箱(DCT)
68972,缤越,7挡湿式双离合,7,湿式双离合变速箱(DCT)
63060,缤越,7挡湿式双离合,7,湿式双离合变速箱(DCT)
66959,缤越,7挡湿式双离合,7,湿式双离合变速箱(DCT)
70452,缤越,7挡湿式双离合,7,湿式双离合变速箱(DCT)
72132,缤越,7挡湿式双离合,7,湿式双离合变速箱(DCT)
58383,缤越,7挡湿式双离合,7,湿式双离合变速箱(DCT)
70183,熊猫,电动车单速变速箱,1,固定齿比变速箱
68491,博越,7挡湿式双离合,7,湿式双离合变速箱(DCT)
68492,博越,7挡湿式双离合,7,湿式双离合变速箱(DCT)
68493,博越,7挡湿式双离合,7,湿式双离合变速箱(DCT)
68494,博越,7挡湿式双离合,7,湿式双离合变速箱(DCT)
65752,豪越L,7挡湿式双离合,7,湿式双离合变速箱(DCT)
65888,豪越L,7挡湿式双离合,7,湿式双离合变速箱(DCT)
65887,豪越L,7挡湿式双离合,7,湿式双离合变速箱(DCT)
70335,豪越L,7挡湿式双离合,7,湿式双离合变速箱(DCT)
65703,星瑞L,3挡DHT,3,混合动力专用变速箱(DHT)
65255,星瑞L,3挡DHT,3,混合动力专用变速箱(DHT)
65702,星瑞L,3挡DHT,3,混合动力专用变速箱(DHT)
56114,缤瑞,7挡湿式双离合,7,湿式双离合变速箱(DCT)
56115,缤瑞,7挡湿式双离合,7,湿式双离合变速箱(DCT)
66960,缤瑞,7挡湿式双离合,7,湿式双离合变速箱(DCT)
63900,缤瑞,7挡湿式双离合,7,湿式双离合变速箱(DCT)
65701,星越L智擎,3挡DHT,3,混合动力专用变速箱(DHT)
65628,星越L智擎,3挡DHT,3,混合动力专用变速箱(DHT)
67062,星越L智擎,3挡DHT,3,混合动力专用变速箱(DHT)
69227,嘉际,7挡湿式双离合,7,湿式双离合变速箱(DCT)
69221,嘉际,7挡湿式双离合,7,湿式双离合变速箱(DCT)
70391,吉利牛仔,7挡湿式双离合,7,湿式双离合变速箱(DCT)
70670,吉利牛仔,7挡湿式双离合,7,湿式双离合变速箱(DCT)
66770,帝豪L HiP,3挡DHT,3,混合动力专用变速箱(DHT)
66771,帝豪L HiP,3挡DHT,3,混合动力专用变速箱(DHT)
68422,吉利ICON,7挡湿式双离合,7,湿式双离合变速箱(DCT)
68397,吉利ICON,7挡湿式双离合,7,湿式双离合变速箱(DCT)
68423,吉利ICON,7挡湿式双离合,7,湿式双离合变速箱(DCT)
66403,豪越PRO,7挡湿式双离合,7,湿式双离合变速箱(DCT)
65264,豪越PRO,7挡湿式双离合,7,湿式双离合变速箱(DCT)
71620,豪越PRO,7挡湿式双离合,7,湿式双离合变速箱(DCT)
58931,帝豪新能源,电动车单速变速箱,1,固定齿比变速箱
58928,帝豪新能源,电动车单速变速箱,1,固定齿比变速箱
58927,帝豪新能源,电动车单速变速箱,1,固定齿比变速箱
58930,帝豪新能源,电动车单速变速箱,1,固定齿比变速箱
